step,types,amount,oldbalanceorig,newbalanceorig,oldbalancedest,newbalancedest,isfraud,isflaggedfraud
306,0,243174.39,21813.0,264987.39,555109.69,311935.31,0,0
141,1,62311.44,0.0,0.0,478185.6,540497.04,0,0
20,3,4466.85,1722.1,0.0,0.0,0.0,0,0
637,4,447474.67,447474.67,0.0,0.0,0.0,1,0
329,1,195522.11,0.0,0.0,533469.05,728991.16,0,0
714,1,26943.92,214323.0,187379.08,0.0,26943.92,0,0
352,0,164466.39,92611.0,257077.39,764152.01,599685.62,0,0
377,0,202189.18,3644267.39,3846456.57,4197692.26,3995503.08,0,0
582,1,6106149.52,6106149.52,0.0,2003487.05,8109636.57,1,0
495,3,21024.76,121083.08,100058.32,0.0,0.0,0,0
567,1,122816.67,122816.67,0.0,807810.34,930627.01,1,0
83,4,2498370.12,2498370.12,0.0,0.0,0.0,1,0
166,3,9564.59,12841.0,3276.41,0.0,0.0,0,0
300,1,231321.8,0.0,0.0,9814831.32,10046153.12,0,0
354,3,9408.5,0.0,0.0,0.0,0.0,0,0
260,1,220646.02,0.0,0.0,1210904.42,1431550.44,0,0
565,3,24431.13,33186.3,8755.16,0.0,0.0,0,0
373,0,402684.64,11536422.82,11939107.47,1245334.15,842649.51,0,0
250,0,238851.53,14500.0,253351.53,0.0,0.0,0,0
610,4,298754.96,298754.96,0.0,0.0,0.0,1,0
403,4,326592.78,0.0,0.0,984753.28,1311346.06,0,0
298,0,108005.59,3227589.5,3335595.1,3140022.62,3032017.03,0,0
227,1,277764.09,5563.0,0.0,0.0,277764.09,0,0
34,4,172515.26,0.0,0.0,2352146.64,2698009.05,0,0
396,1,173279.65,0.0,0.0,352061.94,525341.58,0,0
40,0,63939.87,21492.0,85431.87,0.0,0.0,0,0
656,1,494446.94,494446.94,0.0,3324564.1,3819011.04,1,0
134,3,11700.87,0.0,0.0,0.0,0.0,0,0
229,4,216771.85,0.0,0.0,1668070.56,1884842.4,0,0
328,0,315304.95,1045443.12,1360748.07,3784230.77,3468925.82,0,0
419,0,41275.89,10822.0,52097.89,0.0,0.0,0,0
206,1,57369.24,366716.0,309346.76,114093.56,171462.8,0,0
250,3,4320.8,0.0,0.0,0.0,0.0,0,0
226,1,372683.07,20672.0,0.0,0.0,372683.07,0,0
18,1,25185.05,0.0,0.0,5931943.96,5957129.01,0,0
589,1,84117.61,1986.0,0.0,232999.64,317117.25,0,0
231,4,217314.9,0.0,0.0,830500.22,1047815.12,0,0
43,3,7874.84,0.0,0.0,0.0,0.0,0,0
260,3,832.5,0.0,0.0,0.0,0.0,0,0
138,1,1340.43,0.0,0.0,174114.0,175454.43,0,0
160,3,12422.99,20254.0,7831.01,0.0,0.0,0,0
284,3,6289.02,102204.0,95914.98,0.0,0.0,0,0
534,4,492896.75,492896.75,0.0,0.0,0.0,1,0
642,1,202485.73,6069.0,0.0,85392.64,287878.37,0,0
262,4,328427.77,328427.77,0.0,0.0,0.0,1,0
187,1,17127.26,0.0,0.0,10053851.82,10070979.08,0,0
42,1,355334.54,0.0,0.0,1305985.22,1661319.76,0,0
131,3,8835.96,0.0,0.0,0.0,0.0,0,0
140,0,124997.12,20697.0,145694.12,675770.39,550773.27,0,0
631,1,952234.12,952234.12,0.0,0.0,952234.12,1,0
242,4,428174.7,428174.7,0.0,0.0,0.0,1,0
303,3,27585.48,0.0,0.0,0.0,0.0,0,0
256,1,126434.51,0.0,0.0,372093.2,498527.71,0,0
230,1,126817.78,134225.0,7407.22,0.0,126817.78,0,0
396,1,204220.91,0.0,0.0,1108644.07,1312864.98,0,0
20,1,122683.32,0.0,0.0,191236.39,313919.71,0,0
351,1,135597.63,9273.0,0.0,0.0,135597.63,0,0
306,3,5132.15,0.0,0.0,0.0,0.0,0,0
279,4,104497.6,19436.0,0.0,509290.84,613788.44,0,0
305,3,34931.7,9709.04,0.0,0.0,0.0,0,0
134,1,236402.45,31236.12,0.0,259039.31,495441.76,0,0
253,4,168622.3,168622.3,0.0,0.0,0.0,1,0
398,1,10000000.0,10000000.0,0.0,2246.43,10002246.43,1,0
456,1,79717.14,79717.14,0.0,0.0,79717.14,1,0
135,0,216019.05,19810.0,235829.05,5024733.97,4808714.92,0,0
225,0,236308.81,6907996.58,7144305.38,5045782.66,4809473.85,0,0
677,4,9295454.24,9295454.24,0.0,0.0,0.0,1,0
37,0,75707.77,6564342.38,6640050.16,181956.35,106248.58,0,0
204,0,362210.2,409979.58,772189.78,1011309.02,779927.16,0,0
356,1,19557.48,0.0,0.0,1448786.02,1468343.49,0,0
155,1,325284.09,972019.0,646734.91,1621775.31,1947059.4,0,0
736,4,172915.56,172915.56,0.0,0.0,0.0,1,0
401,0,110249.43,21645.0,131894.43,3717979.99,3607730.56,0,0
228,0,626835.26,20716.0,647551.26,0.0,0.0,0,0
206,4,235750.53,235750.53,0.0,0.0,0.0,1,0
661,3,31036.03,2053.0,0.0,0.0,0.0,0,0
355,3,22848.24,175941.0,153092.76,0.0,0.0,0,0
410,4,950791.37,950791.37,0.0,0.0,0.0,1,0
282,1,78328.09,0.0,0.0,1912983.31,1991311.4,0,0
210,3,2483.58,0.0,0.0,0.0,0.0,0,0
315,4,82648.3,82648.3,0.0,0.0,0.0,1,0
185,1,15492.38,0.0,0.0,662322.98,677815.36,0,0
43,3,19261.83,8833.0,0.0,0.0,0.0,0,0
132,3,11173.65,0.0,0.0,0.0,0.0,0,0
139,1,144230.94,174.0,0.0,2496270.42,2640501.36,0,0
250,4,61190.11,0.0,0.0,118409.62,179599.73,0,0
35,1,214386.11,0.0,0.0,464022.52,678408.63,0,0
259,3,1140.87,152104.63,150963.76,0.0,0.0,0,0
12,1,700298.68,672569.0,0.0,202311.0,669718.62,0,0
212,3,8245.04,0.0,0.0,0.0,0.0,0,0
19,0,287426.14,17807.0,305233.14,34421.51,0.0,0,0
182,3,33586.57,252935.51,219348.94,0.0,0.0,0,0
210,1,39066.12,502.0,0.0,1464622.16,1503688.28,0,0
557,1,839077.79,839077.79,0.0,0.0,839077.79,1,0
44,3,1951.09,0.0,0.0,0.0,0.0,0,0
250,4,213463.32,213463.32,0.0,0.0,0.0,1,0
178,1,85017.99,85017.99,0.0,0.0,85017.99,1,0
372,1,385618.13,0.0,0.0,5601601.3,5987219.42,0,0
285,3,556.61,28609.0,28052.39,0.0,0.0,0,0
13,0,106576.43,3414446.17,3521022.6,624316.92,517740.49,0,0
309,0,42735.35,19551759.27,19594494.62,3508619.29,3465883.93,0,0
378,0,415061.82,1880055.52,2295117.34,3813200.05,3398138.22,0,0
254,1,44197.64,21680.0,0.0,6917557.44,6961755.07,0,0
472,1,653983.93,653983.93,0.0,659112.38,1313096.31,1,0
553,1,151105.97,151105.97,0.0,0.0,151105.97,1,0
163,1,168475.69,373627.54,205151.86,6902653.71,7071129.4,0,0
228,1,355151.57,355151.57,0.0,1963631.51,2318783.07,1,0
153,0,51296.65,2928543.54,2979840.19,1863995.33,1863416.79,0,0
201,3,8267.76,101.0,0.0,0.0,0.0,0,0
399,1,95252.89,0.0,0.0,278468.49,373721.39,0,0
643,4,1707.4,1707.4,0.0,0.0,0.0,1,0
13,1,49560.61,50307.0,746.39,5913146.24,5859602.46,0,0
305,3,43657.72,54809.47,11151.75,0.0,0.0,0,0
295,1,162756.9,162756.9,0.0,927190.11,1089947.01,1,0
208,1,147659.94,30183.0,0.0,1987549.91,2135209.84,0,0
132,1,3735525.0,3735525.0,0.0,17860.51,3753385.51,1,0
15,4,170.0,170.0,0.0,0.0,0.0,1,0
306,3,3721.97,24347.0,20625.03,0.0,0.0,0,0
354,1,222200.75,0.0,0.0,917457.87,1139658.61,0,0
163,0,303250.67,2549.0,305799.67,341117.65,37866.97,0,0
185,1,70402.77,0.0,0.0,287702.63,110991.09,0,0
161,1,1336901.11,1336901.11,0.0,0.0,1336901.11,1,0
598,3,5001.61,0.0,0.0,0.0,0.0,0,0
191,1,114743.39,114743.39,0.0,65672.88,180416.27,1,0
332,3,9525.73,103198.0,93672.27,0.0,0.0,0,0
21,3,1339.42,0.0,0.0,0.0,0.0,0,0
105,4,216351.05,216351.05,0.0,0.0,0.0,1,0
370,1,17433.99,0.0,0.0,124326.2,141760.18,0,0
398,0,166282.91,49519.0,215801.91,94595.53,0.0,0,0
236,1,40491.95,0.0,0.0,357420.31,617169.86,0,0
33,1,53318.11,0.0,0.0,412943.33,466261.44,0,0
182,1,370275.07,5098.0,0.0,125921.2,496196.28,0,0
356,1,5952739.3,5952739.3,0.0,26300.83,5979040.12,1,0
724,1,1379501.18,1379501.18,0.0,0.0,1379501.18,1,0
297,0,316091.1,18432.0,334523.1,152981.91,0.0,0,0
249,3,24335.19,154183.92,129848.72,0.0,0.0,0,0
647,4,61846.05,61846.05,0.0,0.0,0.0,1,0
444,4,348055.47,348055.47,0.0,0.0,0.0,1,0
279,3,733.18,13977.0,13243.82,0.0,0.0,0,0
254,4,1342819.26,150559.0,0.0,508683.92,1851503.18,0,0
522,0,59062.56,191416.65,250479.22,801109.58,742047.01,0,0
732,4,311832.17,311832.17,0.0,0.0,0.0,1,0
350,0,333146.74,71791.0,404937.74,827010.47,493863.72,0,0
302,1,42326.92,0.0,0.0,2100449.63,2142776.55,0,0
467,1,2108440.98,2108440.98,0.0,0.0,2108440.98,1,0
325,1,107834.85,107834.85,0.0,0.0,107834.85,1,0
178,0,446458.55,3549023.39,3995481.94,1307779.26,861320.71,0,0
374,0,74022.88,576002.11,650024.99,1586930.42,1512907.54,0,0
185,4,1527748.27,0.0,0.0,2428793.01,3956541.28,0,0
164,1,215187.85,10654.0,0.0,142712.8,357900.65,0,0
16,3,727.62,1092.0,364.38,0.0,0.0,0,0
394,3,29863.1,0.0,0.0,0.0,0.0,0,0
58,1,7108914.22,7108914.22,0.0,0.0,7108914.22,1,0
5,3,1859.1,115860.0,114000.9,0.0,0.0,0,0
394,3,8698.57,0.0,0.0,0.0,0.0,0,0
455,4,542222.77,542222.77,0.0,0.0,0.0,1,0
587,1,1249721.72,1249721.72,0.0,62174.21,1311895.93,1,0
538,4,740479.44,383370.23,0.0,1044057.85,1784537.29,0,0
692,0,170958.88,1002.0,171960.88,1293534.24,1122575.37,0,0
188,3,3732.2,21293.0,17560.8,0.0,0.0,0,0
184,3,10195.46,0.0,0.0,0.0,0.0,0,0
129,0,281454.4,1569461.43,1850915.83,2841021.87,2559567.47,0,0
232,1,49660.7,0.0,0.0,341679.98,391340.68,0,0
189,1,49592.3,0.0,0.0,306732.16,356324.46,0,0
24,0,139983.46,5082244.11,5222227.57,201937.48,61954.02,0,0
636,1,146095.73,146095.73,0.0,0.0,146095.73,1,0
439,1,3947541.37,3947541.37,0.0,226201.44,4173742.81,1,0
158,1,270558.0,50226.0,0.0,127569.61,398127.61,0,0
394,3,9542.32,0.0,0.0,0.0,0.0,0,0
252,1,54240.38,21648.0,0.0,154518.96,208759.34,0,0
138,3,10494.1,0.0,0.0,0.0,0.0,0,0
186,3,27246.51,1081.0,0.0,0.0,0.0,0,0
346,0,138601.71,253828.0,392429.71,329572.2,190970.49,0,0
22,4,2068118.36,2068118.36,0.0,0.0,0.0,1,0
37,3,52581.29,9389.0,0.0,0.0,0.0,0,0
202,1,59591.51,0.0,0.0,513474.46,573065.97,0,0
280,0,87801.18,8202334.87,8290136.05,808377.06,720575.88,0,0
602,4,232185.56,232185.56,0.0,0.0,0.0,1,0
250,1,431187.19,466.0,0.0,42423112.45,42854299.64,0,0
359,4,122639.34,122639.34,0.0,0.0,0.0,1,0
527,1,205237.32,183838.44,0.0,1783240.74,1988478.06,0,0
160,4,230140.98,0.0,0.0,1114294.6,1344435.58,0,0
403,0,108891.04,64053.0,172944.04,777992.59,669101.54,0,0
207,3,16814.26,11187.0,0.0,0.0,0.0,0,0
227,0,8381.17,5918364.15,5926745.31,136261.15,127879.98,0,0
210,3,3078.24,10554.0,7475.76,0.0,0.0,0,0
348,1,417557.06,219938.0,0.0,0.0,417557.06,0,0
443,1,43159.0,43159.0,0.0,0.0,43159.0,1,0
284,1,501513.5,0.0,0.0,679646.92,1181160.43,0,0
42,3,2105.66,102333.0,100227.34,0.0,0.0,0,0
10,0,119305.19,688.0,119993.19,315709.27,341905.02,0,0
199,1,465498.74,465498.74,0.0,3709348.65,4174847.39,1,0
387,1,143501.7,143501.7,0.0,794640.25,938141.95,1,0
33,1,246312.46,5127.0,0.0,0.0,246312.46,0,0
230,1,3774746.08,3774746.08,0.0,55231.27,3829977.34,1,0
13,1,11980.08,931223.91,919243.83,609728.65,621708.73,0,0
160,0,122188.56,1605.0,123793.56,0.0,0.0,0,0
83,1,2498370.12,2498370.12,0.0,2343446.74,4841816.86,1,0
460,1,414095.91,414095.91,0.0,0.0,414095.91,1,0
140,0,375079.39,7976123.98,8351203.37,2228078.78,1852999.38,0,0
155,1,352788.73,407437.0,54648.27,0.0,352788.73,0,0
569,1,15093.69,15093.69,0.0,700860.28,715953.97,1,0
710,3,30291.1,29761.0,0.0,0.0,0.0,0,0
95,3,4148.25,47149.0,43000.75,0.0,0.0,0,0
252,1,141825.97,0.0,0.0,173724.62,196904.74,0,0
544,3,88572.05,0.0,0.0,0.0,0.0,0,0
212,4,19523.53,7323.0,0.0,124092.43,143615.96,0,0
164,3,3223.12,5076.0,1852.88,0.0,0.0,0,0
186,1,101634.98,0.0,0.0,2311130.4,2454084.2,0,0
163,1,174625.38,0.0,0.0,557268.53,731893.91,0,0
155,3,23882.01,11915.0,0.0,0.0,0.0,0,0
142,1,88191.74,22744.0,0.0,141714.28,229906.02,0,0
161,3,7371.74,0.0,0.0,0.0,0.0,0,0
17,1,224385.4,3590.04,0.0,244574.95,468960.35,0,0
327,0,122283.08,593572.17,715855.25,219226.53,96943.45,0,0
257,0,123057.32,134598.0,257655.32,2459971.46,2336914.14,0,0
12,3,4211.58,0.0,0.0,0.0,0.0,0,0
302,3,28111.39,0.0,0.0,0.0,0.0,0,0
208,1,265862.52,0.0,0.0,2682185.53,2948048.06,0,0
204,3,15442.3,22395.0,6952.7,0.0,0.0,0,0
132,3,41167.78,0.0,0.0,0.0,0.0,0,0
335,1,273081.83,0.0,0.0,586781.14,859862.97,0,0
133,1,201626.64,32678.45,0.0,447814.6,649441.23,0,0
131,1,177272.23,0.0,0.0,1844433.73,2021705.96,0,0
253,1,362714.43,0.0,0.0,766546.99,1129261.43,0,0
333,0,283793.3,886090.44,1169883.74,1472490.36,1188697.06,0,0
501,1,824841.09,824841.09,0.0,629645.26,1454486.34,1,0
228,3,2540.13,25.0,0.0,0.0,0.0,0,0
188,4,493011.43,0.0,0.0,7627933.68,8118470.14,0,0
226,1,201808.98,3417.0,0.0,0.0,201808.98,0,0
382,3,2054.29,21484.0,19429.71,0.0,0.0,0,0
393,4,1948773.63,100701.0,0.0,575502.7,2524276.33,0,0
209,1,178143.17,0.0,0.0,335415.98,513559.15,0,0
281,4,2289893.17,0.0,0.0,11115369.58,13405262.75,0,0
394,0,250807.17,4296135.99,4546943.16,1298941.53,1048134.37,0,0
21,3,600.89,101562.0,100961.11,0.0,0.0,0,0
184,3,10333.83,0.0,0.0,0.0,0.0,0,0
346,4,180110.22,180110.22,0.0,0.0,0.0,1,0
274,1,97235.33,0.0,0.0,2651650.07,2748885.4,0,0
19,1,114531.7,195.0,0.0,42509.0,0.0,0,0
301,1,32225.04,0.0,0.0,495791.95,528017.0,0,0
309,4,96474.91,96474.91,0.0,0.0,0.0,1,0
299,1,58576.14,0.0,0.0,538736.15,597312.29,0,0
402,4,39200.72,0.0,0.0,316787.69,355988.41,0,0
84,4,296349.8,296349.8,0.0,0.0,0.0,1,0
162,3,2104.2,0.0,0.0,0.0,0.0,0,0
482,4,732198.35,732198.35,0.0,0.0,0.0,1,0
327,1,157196.06,9133.0,0.0,163768.36,320964.42,0,0
514,0,9739.96,4889341.59,4899081.55,2096840.61,2087100.65,0,0
135,4,787462.93,19472.0,0.0,830180.7,1617643.63,0,0
212,3,3545.07,198896.35,195351.28,0.0,0.0,0,0
571,4,272637.22,272637.22,0.0,0.0,0.0,1,0
155,0,26872.4,206929.0,233801.4,0.0,0.0,0,0
352,3,3975.76,108902.0,104926.24,0.0,0.0,0,0
353,0,190423.5,50045.0,240468.5,75847.85,0.0,0,0
210,4,604032.03,0.0,0.0,3119008.76,3723040.78,0,0
350,1,219016.58,99090.0,0.0,0.0,219016.58,0,0
180,1,75601.27,70155.96,0.0,1314721.27,1390322.54,0,0
77,4,9039246.82,9039246.82,0.0,0.0,0.0,1,0
492,3,3659.45,0.0,0.0,0.0,0.0,0,0
259,1,65058.75,24970.0,0.0,101063.84,166122.59,0,0
41,1,86580.19,20748.0,0.0,6726251.61,6812831.8,0,0
138,1,78479.46,74226.0,0.0,2988056.8,3066536.26,0,0
651,4,595558.89,595558.89,0.0,0.0,0.0,1,0
402,0,56576.59,34433.0,91009.59,48381.31,0.0,0,0
347,0,408332.93,6878482.8,7286815.73,417570.25,9237.31,0,0
115,1,530377.28,530377.28,0.0,232558.45,762935.73,1,0
287,3,11921.54,694112.79,682191.25,0.0,0.0,0,0
301,1,476298.8,0.0,0.0,2010463.39,2486762.19,0,0
65,4,174923.28,174923.28,0.0,0.0,0.0,1,0
209,1,298159.34,0.0,0.0,567179.39,865338.73,0,0
298,0,370904.76,556214.25,927119.01,611554.94,240650.17,0,0
181,0,173786.4,30248.0,204034.4,4894704.19,4720917.8,0,0
691,0,60378.7,28106.0,88484.7,598533.74,538155.04,0,0
400,1,253401.44,0.0,0.0,869912.13,1123313.57,0,0
96,4,10000000.0,18267760.5,8267760.5,0.0,0.0,1,0
262,1,328427.77,328427.77,0.0,49762.33,378190.1,1,0
349,4,1382915.96,0.0,0.0,2011252.14,3394168.1,0,0
233,1,405734.79,102203.0,0.0,0.0,114585.34,0,0
254,1,297494.02,0.0,0.0,3124081.22,3421575.25,0,0
374,1,55233.23,21487.0,0.0,0.0,55233.23,0,0
401,1,58350.0,0.0,0.0,15430015.71,15488365.71,0,0
306,3,19886.78,392052.0,372165.22,0.0,0.0,0,0
40,4,212613.29,212613.29,0.0,0.0,0.0,1,0
254,3,2633.54,58246.0,55612.46,0.0,0.0,0,0
43,1,230532.02,0.0,0.0,612024.2,845409.9,0,0
9,1,102708.0,0.0,0.0,6404751.02,7680954.46,0,0
11,0,7804.47,10829.0,18633.47,3142350.99,3134546.52,0,0
9,3,2759.73,0.0,0.0,0.0,0.0,0,0
723,1,2232257.71,2232257.71,0.0,819923.42,3052181.14,1,0
403,0,266910.41,5097366.94,5364277.35,18769863.5,18502953.09,0,0
139,3,10595.27,0.0,0.0,0.0,0.0,0,0
324,1,71526.85,0.0,0.0,2433983.97,2505510.82,0,0
542,1,7469051.14,7469051.14,0.0,94820.42,7563871.56,1,0
163,1,320057.69,307016.0,0.0,371767.07,691824.76,0,0
10,1,116170.17,0.0,0.0,3053759.83,3402730.53,0,0
385,3,5694.13,0.0,0.0,0.0,0.0,0,0
329,3,36251.75,0.0,0.0,0.0,0.0,0,0
325,4,2651755.43,117523.0,0.0,215014.67,2866770.1,0,0
356,1,253951.81,0.0,0.0,5964599.69,6218551.49,0,0
326,3,45167.09,0.0,0.0,0.0,0.0,0,0
138,3,11335.06,33465.0,22129.94,0.0,0.0,0,0
211,0,114505.5,11510.0,126015.5,300293.2,185787.7,0,0
164,0,110127.29,20589.0,130716.29,35476.7,0.0,0,0
18,0,50999.52,50973.0,101972.52,0.0,0.0,0,0
256,0,314758.83,10791.0,325549.83,145219.51,0.0,0,0
260,1,98909.89,10485.0,0.0,204129.73,303039.62,0,0
298,0,393947.81,1820257.15,2214204.96,11691821.62,11297873.81,0,0
234,0,371198.86,12525600.71,12896799.58,558521.49,187322.62,0,0
280,1,545098.58,0.0,0.0,1080985.22,1626083.8,0,0
135,0,85844.62,16092735.89,16178580.5,4445008.41,4359163.79,0,0
374,1,82980.22,0.0,0.0,4755161.69,4838141.92,0,0
134,1,142601.86,158.0,0.0,0.0,151197.4,0,0
306,1,76218.9,0.0,0.0,2197266.78,2273485.68,0,0
12,3,11514.38,2257.0,0.0,0.0,0.0,0,0
17,1,69739.67,0.0,0.0,91140.29,160879.96,0,0
259,1,165268.46,0.0,0.0,2468321.33,2633589.79,0,0
15,1,164500.81,164500.81,0.0,685636.21,850137.02,1,0
39,0,118324.36,1273159.86,1391484.22,2141156.17,2022831.8,0,0
203,3,9637.2,30967.0,21329.8,0.0,0.0,0,0
659,4,1423627.83,1423627.83,0.0,0.0,0.0,1,0
378,3,26544.42,0.0,0.0,0.0,0.0,0,0
40,3,18959.76,27996.17,9036.41,0.0,0.0,0,0
144,1,612743.87,612743.87,0.0,311807.53,924551.41,1,0
105,4,1457085.28,1457085.28,0.0,0.0,0.0,1,0
572,4,340665.18,340665.18,0.0,0.0,0.0,1,0
198,4,7620549.14,7620549.14,0.0,0.0,0.0,1,0
596,3,2967.1,31444.0,28476.9,0.0,0.0,0,0
460,1,1424002.7,1424002.7,0.0,11407.5,1435410.19,1,0
514,1,5912204.0,5912204.0,0.0,275588.94,6187792.94,1,0
154,0,138249.21,20802865.79,20941115.0,146397.34,8148.13,0,0
359,1,10000000.0,10000000.0,0.0,246819.58,10246819.58,1,0
187,1,64107.74,0.0,0.0,210083.38,274191.12,0,0
212,1,165925.37,165925.37,0.0,3390123.05,3556048.41,1,0
134,3,12011.64,658707.24,646695.61,0.0,0.0,0,0
566,0,117310.8,580.0,117890.8,1135829.35,1018518.55,0,0
533,1,18042.11,18042.11,0.0,135951.5,153993.61,1,0
323,0,134307.42,1781556.12,1915863.54,193614.73,59307.31,0,0
670,3,22942.74,0.0,0.0,0.0,0.0,0,0
159,3,595.67,0.0,0.0,0.0,0.0,0,0
520,4,3283695.97,3283695.97,0.0,0.0,0.0,1,0
216,1,1697655.62,1697655.62,0.0,0.0,1697655.62,1,0
350,3,3477.37,206752.95,203275.59,0.0,0.0,0,0
400,1,62171.2,145.0,0.0,0.0,62171.2,0,0
228,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0
326,4,5712993.27,0.0,0.0,20558091.5,26271084.77,0,0
335,1,723915.85,723915.85,0.0,156579.28,880495.13,1,0
281,3,1129.1,0.0,0.0,0.0,0.0,0,0
13,1,138928.17,80714.0,0.0,208682.28,347610.46,0,0
232,1,127660.63,0.0,0.0,1246223.88,1373884.5,0,0
704,1,672812.53,672812.53,0.0,0.0,672812.53,1,0
113,1,37119.58,37119.58,0.0,0.0,37119.58,1,0
158,1,83435.82,0.0,0.0,240392.81,323828.63,0,0
601,4,414973.48,414973.48,0.0,0.0,0.0,1,0
707,1,2331777.94,2331777.94,0.0,0.0,2331777.94,1,0
516,4,414794.23,414794.23,0.0,0.0,0.0,1,0
19,3,6541.46,0.0,0.0,0.0,0.0,0,0
346,1,205951.69,108354.0,0.0,844531.07,1050482.75,0,0
288,1,1905476.22,1905476.22,0.0,0.0,1905476.22,1,0
243,1,1290193.08,1290193.08,0.0,0.0,1290193.08,1,0
379,3,6198.06,279542.0,273343.94,0.0,0.0,0,0
355,1,62040.38,0.0,0.0,2211814.58,2273854.97,0,0
732,4,249365.63,249365.63,0.0,0.0,0.0,1,0
15,4,1584595.33,200078.0,0.0,2240021.06,3824616.39,0,0
310,3,6939.98,0.0,0.0,0.0,0.0,0,0
163,1,270695.46,357.0,0.0,0.0,270695.46,0,0
322,3,29226.33,0.0,0.0,0.0,0.0,0,0
202,1,172302.37,497.0,0.0,52327.3,224629.68,0,0
326,1,829645.3,829645.3,0.0,0.0,829645.3,1,0
205,1,58556.21,198647.0,140090.79,0.0,58556.21,0,0
727,4,6377401.2,6377401.2,0.0,0.0,0.0,1,0
181,4,990167.47,213830.0,0.0,310404.94,1300572.42,0,0
348,4,31374.02,31374.02,0.0,0.0,0.0,1,0
404,0,124698.25,32081.0,156779.25,0.0,0.0,0,0
326,1,27089.06,0.0,0.0,2860351.05,2887440.11,0,0
187,0,243690.1,3829955.91,4073646.01,562647.55,318957.44,0,0
373,1,314595.86,0.0,0.0,358547.2,673143.06,0,0
461,4,830991.53,830991.53,0.0,0.0,0.0,1,0
21,1,370530.15,0.0,0.0,768268.58,1138798.73,0,0
282,1,310612.06,0.0,0.0,321988.04,632600.1,0,0
489,1,177925.98,177925.98,0.0,70857.67,248783.65,1,0
251,3,27887.24,0.0,0.0,0.0,0.0,0,0
307,0,128505.67,163834.0,292339.67,681302.2,552796.53,0,0
24,1,986876.27,986876.27,0.0,57853.96,1044730.24,1,0
44,1,534255.94,534255.94,0.0,24559.0,558814.94,1,0
648,4,398045.73,398045.73,0.0,0.0,0.0,1,0
14,0,23214.75,47312.0,70526.75,523.0,0.0,0,0
398,1,56458.23,5231.0,0.0,320739.41,377197.64,0,0
576,1,25040.78,25040.78,0.0,0.0,25040.78,1,0
154,3,22271.64,50528.0,28256.36,0.0,0.0,0,0
306,4,206820.02,0.0,0.0,4396909.09,4603729.11,0,0
137,3,5415.45,8450.0,3034.55,0.0,0.0,0,0
211,1,1049232.11,1049232.11,0.0,3856846.36,4906078.47,1,0
544,4,412668.39,412668.39,0.0,0.0,0.0,1,0
665,1,2799902.39,2799902.39,0.0,1895743.5,4695645.89,1,0
138,0,293003.6,10234.0,303237.6,580568.93,287565.33,0,0
306,3,13042.24,0.0,0.0,0.0,0.0,0,0
279,0,17773.35,31389.0,49162.35,178148.39,160375.04,0,0
358,0,424128.35,7653527.82,8077656.17,470060.37,45932.02,0,0
77,1,239473.85,239473.85,0.0,729245.09,968718.94,1,0
44,1,320715.23,5323.51,0.0,6198216.07,6518931.3,0,0
162,1,112217.52,0.0,0.0,219141.15,331358.67,0,0
302,0,165037.44,23091701.32,23256738.77,624681.29,459643.85,0,0
307,4,272187.2,272187.2,0.0,0.0,0.0,1,0
283,3,9914.68,0.0,0.0,0.0,0.0,0,0
238,3,5024.64,59418.0,54393.36,0.0,0.0,0,0
309,0,76294.63,69899.0,146193.63,0.0,0.0,0,0
210,3,13236.9,30588.0,17351.1,0.0,0.0,0,0
442,4,2758096.0,2758096.0,0.0,0.0,0.0,1,0
538,3,33298.23,42194.04,8895.81,0.0,0.0,0,0
349,3,35950.67,62684.82,26734.15,0.0,0.0,0,0
403,3,10799.13,0.0,0.0,0.0,0.0,0,0
247,1,802421.39,802421.39,0.0,11846261.68,12648683.06,1,0
24,4,986876.27,986876.27,0.0,0.0,0.0,1,0
238,3,14022.7,233.0,0.0,0.0,0.0,0,0
275,4,2607790.58,2607790.58,0.0,0.0,0.0,1,0
331,1,226323.76,0.0,0.0,233062.73,459386.48,0,0
350,0,110417.83,10870490.79,10980908.63,11333026.07,11222608.24,0,0
102,4,872199.82,872199.82,0.0,0.0,0.0,1,0
183,3,11936.65,0.0,0.0,0.0,0.0,0,0
279,1,160599.31,28231.0,0.0,826426.97,987026.28,0,0
184,1,265596.73,60167.0,0.0,0.0,265596.73,0,0
90,1,39664.74,39664.74,0.0,0.0,39664.74,1,0
47,1,238805.3,0.0,0.0,263026.76,501832.06,0,0
63,4,14017.38,14017.38,0.0,0.0,0.0,1,0
399,0,312182.21,1933452.65,2245634.85,557226.65,245044.44,0,0
563,1,96989.06,96989.06,0.0,1112486.16,1209475.22,1,0
275,3,4914.0,23008.62,18094.63,0.0,0.0,0,0
270,1,144731.73,144731.73,0.0,1259174.4,1403906.14,1,0
254,1,189890.05,0.0,0.0,713601.44,903491.5,0,0
275,4,881603.06,0.0,0.0,1312538.27,2194141.33,0,0
546,3,23817.11,306.0,0.0,0.0,0.0,0,0
382,1,82881.86,0.0,0.0,99051.69,181933.55,0,0
45,3,14021.98,0.0,0.0,0.0,0.0,0,0
299,3,32385.1,40154.0,7768.9,0.0,0.0,0,0
33,1,45413.97,0.0,0.0,845007.91,1227617.36,0,0
330,3,9089.28,16983.0,7893.72,0.0,0.0,0,0
